train_loss,val_loss,train_acc,val_acc,train_macro_f1,val_macro_f1
0.02508982285679409,1.7043554261937948,0.9917971662938105,0.7583892617449665,0.9919794915146162,0.7528048115384792
0.015849787294664117,1.8481153551097418,0.9957121551081283,0.7583892617449665,0.9959186037036645,0.7553997922228632
0.0268479733659117,1.5993024981084107,0.993661446681581,0.7822520507084265,0.9937260352960577,0.778287033730977
0.011171069010083709,1.871727532366156,0.9962714392244594,0.7651006711409396,0.99657102533221,0.7592114625962509
0.014221224098380914,2.0898863702101282,0.9955257270693513,0.7651006711409396,0.9958318905971904,0.7622555273020996
0.01226626551038424,1.9878945084848483,0.9968307233407905,0.779269202087994,0.9971888651021441,0.7775257585265375
0.006287567786966839,2.1210703536879207,0.9985085756897838,0.7680835197613721,0.9986651802633737,0.7662477182099408
0.009897205786949014,2.175483884605163,0.9970171513795675,0.7688292319164802,0.9972807921683913,0.7603808068159278
0.008211599322595759,2.2327341594240897,0.9975764354958986,0.7710663683818046,0.9978182072624051,0.766680057477014
0.007271812688406844,2.269326661079344,0.9970171513795675,0.7785234899328859,0.9972381884873851,0.771256294031589
0.005943914499002478,2.266395485285589,0.9979492915734527,0.7874720357941835,0.9981703045554112,0.7832663147157638
0.0068663151338862315,2.367567128516417,0.9977628635346756,0.7703206562266965,0.9979495692688807,0.7661452404248906
0.004599308874249719,2.2491815459986038,0.9979492915734527,0.7815063385533184,0.9981742368886631,0.7775237660239824
0.006849795224326802,2.1542577708860904,0.9983221476510067,0.779269202087994,0.9984001661526946,0.7752575913526624
0.004597485421043513,2.056252062987428,0.9986950037285608,0.7874720357941835,0.998834357741377,0.7814846525502867
0.004593390479717381,2.1045293431065137,0.9986950037285608,0.7994034302759135,0.9988392562170543,0.7925737034660195
0.004433804110392644,2.066417923354107,0.9983221476510067,0.796420581655481,0.9985076151362127,0.7939221704131636
0.003832405178872243,2.0264025394104026,0.9985085756897838,0.8053691275167785,0.9986731877651865,0.8023910512801031
0.004919594788533562,2.024305531553685,0.9983221476510067,0.7971662938105891,0.9985070547725403,0.7939345093303994
0.004738391623578809,2.008755285645669,0.9986950037285608,0.8046234153616704,0.9988396840906791,0.8024466089573618
0.0026339706780748435,2.067049504393166,0.9986950037285608,0.8008948545861297,0.9988396840906791,0.7993508691367299
0.004002359533914423,2.026630510953182,0.9983221476510067,0.8001491424310216,0.9985070547725403,0.7987602970909631
