train_loss,val_loss,train_acc,val_acc,train_micro_f1,val_micro_f1,train_macro_f1,val_macro_f1
0.005162532439806455,0.07079192930459977,0.9916875,0.9235,0.9965154616622655,0.9657589984350547,0.6643619895055874,0.6437109570684505
0.005563497518629447,0.058345789266051724,0.991875,0.935,0.9963600006248926,0.9721280602636535,0.6642548697479708,0.6479969987745203
0.004636374334203538,0.05480689259106293,0.9936875,0.94225,0.9971091491522776,0.9750720280596267,0.6647572935004687,0.649951122942183
0.005017278167254062,0.061399690804071726,0.993875,0.93875,0.9971560722545159,0.9728611720463805,0.6647899916174017,0.648479346843274
0.0049790873506121896,0.0659633815921843,0.9935,0.934,0.997187324207763,0.9713605314282133,0.6648092352521059,0.6473906106390522
0.00452040856450958,0.06091058352647087,0.9943125,0.9365,0.9974531647943001,0.9727358194923221,0.6649875303682028,0.648310507233822
0.004585754001891928,0.06384902694448828,0.994,0.93375,0.997359416259121,0.9723111697118101,0.6649250196288948,0.6479518424154536
0.0045607865167239655,0.06813368886134413,0.9940625,0.938,0.99728125,0.9721839368500188,0.6648717646326773,0.648035049675076
0.004825485029648462,0.06442830608220539,0.994,0.93675,0.9972809101137642,0.9734269240411131,0.6648713731565162,0.6487783006768577
0.004937389861777319,0.06226833945217459,0.9941875,0.942,0.9972815048589194,0.9743107769423559,0.6648733145585325,0.6494492873199075
0.004689592030578296,0.0683438262754712,0.994875,0.93875,0.9976249257789306,0.9727158948685858,0.665099984305231,0.6483695528896186
0.005060322808310957,0.07555429995391932,0.9941875,0.934,0.9973591686850535,0.9709954269247635,0.6649231428198855,0.6470960208294904
0.004775038699669039,0.06479698556918083,0.994125,0.93825,0.9973906657708473,0.9740406320541761,0.6649435921907326,0.6492314097907568
0.004721898453683935,0.08830123394727707,0.9941875,0.92575,0.9973750820286866,0.9674097331240188,0.6649350864197782,0.644895372416238
0.004970669157861266,0.06810616347188625,0.994375,0.93825,0.9974060068131387,0.9737188734867968,0.6649528383752852,0.6489985081520868
0.0054866106205104185,0.06770314107090235,0.993125,0.93925,0.9969841393858895,0.9742141916054959,0.6646746791334697,0.6493611103651676
0.00482802397463297,0.07214905484125483,0.9940625,0.9375,0.9973436669895934,0.9721734770619203,0.664914859598545,0.6480060334974433
0.004918479293195787,0.0729511971026659,0.9938125,0.93625,0.9972967482850759,0.9722953491287452,0.6648800477610053,0.6481320089589152
0.0054469498762180135,0.06873734093760868,0.993125,0.939,0.997015764886021,0.9735489532405667,0.6646970967869356,0.6489452562596988
0.004866494717900423,0.063012352463149,0.9934375,0.941,0.9970780793449898,0.9749639204367195,0.6647369717996601,0.6498769985651847
0.004823038692492446,0.07091772256069817,0.9933125,0.936,0.9970936591768492,0.9721664994984955,0.6647463502161709,0.6479305799584051
0.004956653440191758,0.0722807224049102,0.9935625,0.94175,0.997125,0.9747962382445141,0.664768263559332,0.6497768864731743
0.004628048258655554,0.07256125631317992,0.9940625,0.93775,0.9973746718339792,0.9724345320135321,0.6649333031191803,0.6482327904798895
0.004517318468965414,0.07032837922401086,0.994,0.94075,0.9973125,0.9737485119979951,0.6648906257040857,0.6491705288809759
0.0041212029129910665,0.07117657904743828,0.9946875,0.938,0.9975311728491515,0.9730306071249373,0.6650365708272721,0.6485848712874963
0.004530361349869736,0.0681649333948626,0.9944375,0.94325,0.99740625,0.9749827575396577,0.6649548798293143,0.6499087680128818
0.004273313992032854,0.06995031911323894,0.994625,0.947,0.9975157414496195,0.976385844033824,0.665028386694252,0.6508425447980369
0.0041566840287489415,0.06847260473484584,0.9949375,0.94625,0.99771875,0.9760160310601791,0.6651615760060013,0.6506001922937447
